churn,accountlength,internationalplan,numbervmailmessages,totaldayminutes,totaldaycalls,totaleveminutes,totalevecalls,totalnightminutes,totalnightcalls,totalintlminutes,totalintlcalls,numbercustomerservicecalls
0,131.0,0,0.0,55.5,79.0,163.5,104.0,128.1,59.0,10.1,4.0,1.0
0,135.0,0,0.0,247.2,61.0,168.7,122.0,169.8,100.0,6.6,1.0,0.0
0,129.0,0,0.0,220.2,117.0,261.1,102.0,165.9,132.0,10.8,1.0,2.0
0,85.0,0,0.0,116.9,75.0,183.3,109.0,307.4,119.0,10.0,8.0,2.0
0,125.0,0,0.0,175.9,98.0,192.8,148.0,278.2,110.0,10.6,5.0,0.0
0,67.0,0,0.0,208.0,95.0,234.8,81.0,266.0,80.0,11.7,6.0,3.0
0,77.0,0,0.0,136.5,95.0,182.6,102.0,233.6,93.0,9.9,10.0,1.0
0,135.0,1,0.0,174.8,112.0,218.0,125.0,180.1,102.0,12.7,6.0,3.0
0,120.0,0,0.0,79.2,123.0,212.1,106.0,224.6,104.0,10.2,4.0,3.0
0,62.0,0,0.0,238.9,102.0,161.4,115.0,248.5,103.0,13.4,4.0,0.0
1,67.0,0,0.0,225.9,78.0,243.1,83.0,84.1,94.0,13.5,2.0,2.0
0,98.0,0,0.0,189.8,113.0,271.5,111.0,218.9,96.0,13.0,5.0,1.0
1,103.0,0,0.0,267.0,97.0,204.3,151.0,246.9,67.0,11.3,7.0,1.0
0,121.0,0,0.0,217.3,79.0,218.0,106.0,166.5,69.0,11.5,7.0,1.0
0,111.0,0,0.0,129.1,92.0,148.9,132.0,264.0,103.0,16.8,7.0,2.0
0,127.0,0,0.0,135.5,110.0,146.0,116.0,208.0,88.0,10.7,4.0,2.0
1,65.0,0,0.0,183.4,63.0,183.6,80.0,153.5,83.0,10.7,4.0,4.0
1,86.0,0,0.0,223.0,109.0,286.2,76.0,257.8,132.0,7.5,7.0,3.0
0,238.0,0,0.0,202.0,60.0,213.9,105.0,266.4,90.0,12.0,1.0,2.0
0,119.0,0,0.0,140.0,135.0,138.9,103.0,230.2,121.0,6.1,6.0,0.0
0,113.0,0,0.0,126.0,90.0,205.8,92.0,217.0,121.0,12.8,1.0,0.0
0,126.0,0,0.0,228.2,68.0,170.2,102.0,168.9,72.0,10.2,6.0,1.0
1,103.0,0,0.0,278.4,121.0,252.2,139.0,202.3,96.0,13.7,1.0,1.0
0,104.0,0,0.0,285.3,75.0,130.8,111.0,181.8,99.0,10.5,2.0,2.0
0,56.0,0,0.0,222.9,100.0,145.2,110.0,170.6,129.0,5.6,8.0,1.0
1,155.0,1,0.0,176.1,88.0,244.5,84.0,189.9,99.0,11.2,1.0,2.0
0,113.0,0,0.0,203.4,85.0,219.8,140.0,240.0,107.0,8.3,5.0,1.0
0,160.0,0,0.0,118.9,106.0,163.5,75.0,195.0,131.0,13.1,4.0,0.0
0,120.0,0,0.0,174.1,108.0,209.6,96.0,267.5,99.0,11.6,2.0,0.0
0,29.0,0,0.0,262.0,112.0,82.7,60.0,195.1,120.0,10.7,5.0,1.0
0,158.0,0,0.0,123.3,115.0,130.4,91.0,243.7,119.0,11.2,3.0,3.0
0,132.0,0,0.0,213.6,125.0,133.9,54.0,332.2,104.0,7.5,2.0,4.0
1,104.0,0,0.0,210.9,90.0,272.2,101.0,304.3,86.0,10.6,5.0,3.0
0,74.0,0,0.0,143.7,97.0,229.6,110.0,98.8,100.0,11.8,5.0,1.0
0,28.0,0,0.0,171.2,90.0,173.9,65.0,210.5,139.0,14.0,4.0,2.0
1,45.0,1,0.0,189.6,96.0,171.7,69.0,222.0,102.0,13.9,7.0,1.0
0,60.0,0,0.0,229.5,91.0,157.7,67.0,162.4,76.0,13.2,3.0,2.0
1,173.0,0,0.0,128.6,108.0,248.3,92.0,130.1,115.0,10.4,2.0,4.0
0,140.0,0,0.0,187.1,110.0,158.0,70.0,211.4,123.0,8.5,2.0,2.0
0,88.0,0,0.0,141.7,102.0,226.2,125.0,100.1,93.0,11.9,8.0,0.0
0,57.0,0,0.0,176.9,75.0,204.2,86.0,254.1,90.0,6.1,4.0,1.0
1,78.0,1,0.0,198.9,93.0,210.6,86.0,252.1,99.0,14.4,12.0,0.0
1,49.0,0,0.0,202.3,105.0,195.4,131.0,190.1,88.0,9.0,2.0,3.0
0,195.0,0,0.0,221.6,109.0,126.2,94.0,212.2,98.0,6.4,2.0,0.0
1,64.0,0,0.0,131.3,105.0,109.4,114.0,246.2,125.0,12.7,4.0,4.0
1,105.0,1,0.0,274.0,156.0,263.0,69.0,195.9,93.0,11.3,3.0,3.0
0,63.0,0,0.0,204.0,119.0,161.7,90.0,202.6,113.0,9.4,4.0,3.0
0,126.0,0,0.0,193.1,114.0,75.5,61.0,186.2,73.0,11.1,1.0,3.0
0,153.0,0,0.0,202.2,132.0,158.9,78.0,111.4,98.0,8.6,4.0,2.0
0,67.0,0,0.0,245.1,118.0,185.2,94.0,193.6,112.0,8.1,3.0,3.0
0,65.0,0,0.0,158.3,71.0,168.3,119.0,139.9,119.0,6.6,6.0,2.0
0,21.0,0,0.0,138.1,79.0,186.9,75.0,194.2,105.0,12.1,1.0,0.0
0,72.0,0,0.0,212.7,92.0,306.4,100.0,140.3,90.0,12.9,6.0,0.0
1,176.0,0,0.0,304.2,111.0,306.6,64.0,207.9,98.0,9.5,2.0,7.0
1,108.0,1,0.0,137.3,68.0,143.8,94.0,238.7,101.0,8.9,1.0,1.0
0,73.0,1,0.0,202.9,108.0,285.9,121.0,219.0,102.0,12.8,5.0,1.0
0,90.0,0,0.0,272.2,75.0,122.9,96.0,252.6,100.0,9.2,2.0,0.0
0,105.0,0,0.0,98.2,103.0,140.3,91.0,140.2,106.0,13.9,1.0,1.0
0,115.0,0,0.0,80.8,81.0,195.7,91.0,190.1,66.0,11.7,6.0,1.0
0,82.0,0,0.0,207.2,114.0,163.7,97.0,192.8,79.0,9.3,4.0,7.0
0,131.0,0,0.0,227.7,134.0,162.7,88.0,279.4,90.0,8.9,7.0,4.0
0,77.0,0,0.0,208.8,117.0,175.4,81.0,171.5,105.0,13.4,3.0,0.0
0,201.0,0,0.0,159.9,61.0,237.3,124.0,290.2,99.0,13.4,4.0,3.0
0,139.0,1,0.0,185.1,101.0,266.7,75.0,207.9,95.0,9.0,3.0,3.0
0,94.0,0,0.0,139.1,93.0,237.9,100.0,227.1,59.0,11.4,3.0,1.0
0,95.0,0,0.0,155.5,99.0,167.0,75.0,190.7,125.0,13.2,4.0,1.0
0,138.0,0,0.0,180.5,82.0,242.4,103.0,244.4,89.0,10.3,7.0,2.0
0,105.0,0,0.0,204.6,111.0,134.4,109.0,260.8,69.0,5.7,7.0,1.0
1,81.0,1,0.0,220.4,76.0,276.4,122.0,239.5,112.0,11.4,5.0,1.0
0,127.0,0,0.0,223.2,137.0,144.7,119.0,96.0,109.0,8.6,4.0,2.0
0,84.0,0,0.0,109.1,114.0,231.4,113.0,274.0,112.0,9.6,4.0,0.0
1,128.0,1,0.0,192.8,96.0,136.6,86.0,151.8,75.0,13.5,4.0,1.0
0,39.0,0,0.0,179.0,88.0,148.2,124.0,146.8,116.0,8.8,4.0,2.0
1,76.0,0,0.0,293.8,94.0,169.6,62.0,160.4,103.0,13.7,9.0,0.0
0,95.0,0,0.0,226.6,98.0,88.5,107.0,166.2,105.0,11.9,3.0,2.0
1,82.0,0,0.0,313.6,110.0,263.2,104.0,139.0,93.0,7.5,5.0,1.0
0,167.0,0,0.0,130.5,66.0,80.9,102.0,221.6,116.0,11.2,5.0,1.0
0,104.0,0,0.0,186.8,102.0,176.3,114.0,222.2,84.0,13.0,3.0,0.0
0,136.0,0,0.0,110.2,92.0,219.4,109.0,188.1,67.0,12.3,4.0,2.0
1,78.0,1,0.0,176.6,107.0,179.4,98.0,178.2,80.0,16.6,5.0,2.0
0,79.0,0,0.0,174.8,88.0,197.0,94.0,87.0,103.0,8.6,6.0,3.0
0,133.0,0,0.0,171.8,64.0,177.1,83.0,223.0,96.0,10.3,4.0,1.0
0,216.0,0,0.0,212.3,106.0,191.1,71.0,224.9,79.0,9.4,8.0,3.0
0,73.0,0,0.0,159.0,123.0,233.3,95.0,178.9,155.0,15.2,3.0,2.0
0,106.0,0,0.0,222.1,123.0,276.8,92.0,213.5,99.0,9.0,3.0,0.0
0,78.0,0,0.0,238.9,96.0,196.1,92.0,102.4,95.0,11.0,1.0,6.0
0,109.0,0,0.0,101.8,105.0,348.9,107.0,233.2,150.0,7.5,5.0,1.0
0,90.0,0,0.0,190.0,98.0,196.1,111.0,216.4,58.0,8.0,6.0,2.0
0,92.0,0,0.0,145.9,90.0,148.1,105.0,241.3,93.0,8.4,1.0,2.0
0,35.0,0,0.0,179.8,82.0,176.1,78.0,132.6,85.0,12.0,5.0,1.0
0,28.0,0,0.0,225.7,70.0,206.9,90.0,167.9,88.0,13.8,3.0,1.0
0,93.0,0,0.0,199.7,109.0,114.2,68.0,241.0,109.0,7.1,2.0,0.0
0,26.0,0,0.0,150.0,63.0,225.0,90.0,202.3,99.0,9.2,5.0,3.0
1,33.0,1,0.0,247.1,114.0,146.5,110.0,208.9,94.0,10.6,2.0,4.0
0,120.0,0,0.0,215.7,75.0,244.4,105.0,211.2,91.0,11.4,5.0,2.0
0,124.0,0,0.0,94.8,102.0,238.9,91.0,279.4,94.0,11.6,3.0,2.0
0,56.0,0,0.0,79.3,115.0,159.0,64.0,245.7,99.0,10.1,4.0,1.0
0,39.0,0,0.0,157.2,81.0,247.7,131.0,215.7,141.0,9.9,9.0,1.0
0,158.0,0,0.0,119.8,123.0,262.2,122.0,219.8,111.0,12.4,5.0,1.0
0,106.0,0,0.0,170.6,116.0,259.1,115.0,214.2,111.0,9.6,13.0,1.0
0,112.0,0,0.0,135.1,112.0,226.3,85.0,115.2,108.0,11.1,6.0,1.0
0,148.0,1,0.0,136.8,112.0,197.5,134.0,93.2,90.0,10.3,5.0,2.0
0,12.0,0,0.0,239.7,112.0,221.1,122.0,207.3,109.0,11.1,3.0,2.0
1,109.0,1,0.0,159.6,136.0,151.0,126.0,142.1,53.0,7.3,4.0,4.0
0,60.0,0,0.0,203.7,95.0,212.6,122.0,177.1,103.0,7.9,1.0,3.0
1,168.0,0,0.0,160.6,110.0,185.2,120.0,120.2,104.0,9.1,4.0,1.0
1,138.0,1,0.0,261.1,96.0,170.9,120.0,71.1,89.0,0.0,0.0,3.0
0,88.0,0,0.0,138.7,92.0,205.8,73.0,247.9,119.0,9.8,5.0,1.0
0,119.0,0,0.0,226.6,126.0,143.6,107.0,94.9,123.0,12.1,5.0,1.0
0,31.0,0,0.0,229.1,120.0,172.4,79.0,243.6,102.0,11.0,4.0,3.0
0,102.0,0,0.0,157.4,83.0,47.3,102.0,160.4,92.0,11.4,5.0,0.0
0,138.0,0,0.0,217.2,73.0,190.8,127.0,133.5,97.0,5.2,3.0,4.0
0,118.0,0,0.0,183.1,128.0,241.0,93.0,211.1,108.0,12.5,4.0,0.0
0,130.0,0,0.0,143.8,76.0,274.8,103.0,194.7,105.0,12.3,1.0,0.0
0,90.0,0,0.0,189.1,104.0,313.9,124.0,227.9,128.0,8.2,2.0,1.0
1,140.0,0,0.0,143.0,100.0,193.4,89.0,59.5,81.0,12.3,8.0,4.0
1,88.0,1,0.0,132.9,132.0,208.2,82.0,260.5,42.0,14.4,11.0,2.0
0,118.0,0,0.0,160.3,110.0,53.2,92.0,130.7,119.0,10.5,4.0,0.0
0,232.0,0,0.0,248.2,128.0,211.2,96.0,147.1,117.0,10.0,6.0,2.0
0,137.0,0,0.0,209.1,104.0,189.4,96.0,214.4,83.0,14.8,4.0,3.0
0,42.0,0,0.0,251.1,81.0,178.3,106.0,184.6,90.0,12.7,5.0,0.0
0,58.0,0,0.0,187.6,113.0,217.4,115.0,139.7,92.0,9.8,5.0,3.0
0,233.0,0,0.0,137.3,94.0,232.4,87.0,206.0,105.0,9.8,4.0,1.0
0,69.0,0,0.0,221.6,88.0,231.8,87.0,211.7,116.0,8.6,9.0,1.0
0,100.0,0,0.0,200.7,151.0,290.8,127.0,186.7,105.0,10.2,9.0,1.0
0,111.0,0,0.0,226.3,82.0,178.9,101.0,181.5,90.0,8.9,4.0,0.0
0,86.0,0,0.0,212.8,79.0,90.9,145.0,152.3,67.0,11.9,3.0,2.0
0,105.0,0,0.0,213.3,99.0,153.1,79.0,227.9,98.0,10.8,5.0,1.0
0,111.0,1,0.0,177.1,102.0,249.1,102.0,153.3,66.0,8.8,4.0,2.0
0,75.0,0,0.0,229.2,59.0,142.8,107.0,291.6,109.0,8.5,5.0,0.0
0,137.0,0,0.0,203.1,97.0,132.0,76.0,250.9,94.0,9.2,4.0,4.0
1,116.0,1,0.0,232.2,98.0,244.7,91.0,151.3,69.0,10.6,1.0,7.0
0,125.0,0,0.0,138.5,96.0,159.7,117.0,212.7,91.0,7.7,3.0,2.0
0,65.0,0,0.0,189.3,74.0,205.3,90.0,228.2,78.0,8.5,13.0,3.0
0,86.0,0,0.0,118.6,106.0,223.5,115.0,94.7,12.0,13.3,1.0,2.0
1,100.0,0,0.0,254.2,97.0,262.0,88.0,256.3,82.0,13.6,6.0,0.0
0,70.0,0,0.0,176.5,85.0,119.2,93.0,227.7,90.0,8.7,5.0,1.0
0,67.0,0,0.0,234.3,111.0,206.4,87.0,157.3,101.0,5.8,10.0,3.0
0,42.0,0,0.0,171.0,129.0,183.9,96.0,130.2,90.0,4.6,6.0,0.0
0,90.0,0,0.0,114.4,108.0,232.8,150.0,198.1,78.0,8.9,3.0,0.0
0,66.0,0,0.0,113.9,112.0,271.8,106.0,216.7,95.0,15.6,3.0,2.0
0,22.0,0,0.0,180.0,65.0,207.0,106.0,182.8,111.0,8.3,6.0,1.0
1,67.0,0,0.0,177.4,102.0,215.2,123.0,132.4,120.0,6.6,4.0,4.0
0,85.0,0,0.0,234.5,113.0,237.3,116.0,122.7,110.0,12.9,3.0,4.0
0,92.0,0,0.0,240.2,86.0,107.6,79.0,156.6,121.0,7.5,4.0,1.0
0,92.0,0,0.0,222.4,105.0,164.0,129.0,233.3,113.0,9.9,8.0,1.0
0,133.0,0,0.0,113.3,137.0,160.2,103.0,228.8,98.0,10.1,7.0,2.0
0,134.0,0,0.0,107.0,146.0,220.0,116.0,149.8,108.0,7.2,3.0,2.0
0,19.0,0,0.0,184.5,131.0,201.3,87.0,188.9,114.0,13.1,10.0,1.0
0,65.0,0,0.0,193.8,113.0,151.7,106.0,208.9,94.0,12.6,3.0,3.0
0,104.0,0,0.0,185.1,91.0,227.3,115.0,198.5,79.0,12.7,10.0,2.0
0,140.0,0,0.0,151.5,106.0,175.7,125.0,214.1,87.0,12.4,9.0,3.0
0,102.0,0,0.0,143.7,82.0,170.9,83.0,310.9,112.0,9.8,1.0,2.0
1,101.0,1,0.0,169.5,117.0,212.0,111.0,204.0,120.0,9.7,1.0,0.0
0,62.0,0,0.0,211.3,100.0,228.4,91.0,217.1,77.0,6.3,5.0,0.0
0,119.0,0,0.0,209.4,125.0,286.3,91.0,208.6,73.0,8.1,4.0,2.0
0,121.0,0,0.0,166.3,114.0,138.8,130.0,215.3,108.0,10.4,10.0,2.0
0,108.0,0,0.0,108.6,128.0,325.2,97.0,173.6,67.0,9.3,6.0,0.0
0,82.0,0,0.0,179.2,95.0,228.9,95.0,187.7,100.0,13.2,2.0,1.0
0,126.0,0,0.0,261.6,83.0,192.9,133.0,246.9,50.0,7.3,3.0,4.0
0,110.0,0,0.0,129.5,94.0,92.6,96.0,154.3,110.0,9.9,5.0,3.0
0,85.0,0,0.0,164.0,111.0,229.4,108.0,220.7,105.0,9.3,2.0,1.0
0,46.0,0,0.0,230.7,117.0,186.2,84.0,182.2,109.0,9.2,4.0,2.0
0,44.0,0,0.0,207.2,90.0,178.6,76.0,182.0,74.0,0.0,0.0,0.0
0,171.0,0,0.0,171.9,99.0,249.2,95.0,174.9,81.0,12.5,4.0,1.0
0,169.0,0,0.0,240.7,119.0,141.1,102.0,120.6,56.0,7.7,2.0,2.0
0,48.0,0,0.0,198.2,108.0,181.0,70.0,238.9,86.0,12.1,2.0,1.0
0,65.0,0,0.0,96.0,95.0,117.0,82.0,172.9,114.0,6.7,3.0,3.0
0,81.0,0,0.0,165.2,109.0,170.6,96.0,205.0,74.0,9.9,4.0,0.0
0,53.0,0,0.0,171.5,75.0,224.5,111.0,187.4,84.0,9.7,6.0,1.0
0,100.0,0,0.0,152.7,98.0,212.4,73.0,264.5,90.0,7.9,3.0,2.0
0,82.0,0,0.0,194.7,105.0,210.9,100.0,236.9,143.0,11.6,3.0,3.0
0,71.0,0,0.0,119.9,108.0,240.7,82.0,151.1,124.0,8.1,7.0,3.0
0,103.0,0,0.0,222.9,129.0,205.0,87.0,141.3,99.0,9.9,2.0,1.0
0,87.0,0,0.0,210.7,46.0,215.6,116.0,170.4,79.0,13.2,3.0,1.0
1,116.0,0,0.0,254.6,107.0,249.4,89.0,229.6,77.0,9.0,18.0,2.0
0,140.0,0,0.0,265.0,100.0,147.6,89.0,247.7,94.0,10.7,3.0,1.0
0,93.0,0,0.0,172.3,135.0,318.7,95.0,131.5,104.0,11.5,4.0,3.0
0,90.0,0,0.0,259.1,140.0,124.0,119.0,188.3,79.0,12.8,3.0,0.0
0,130.0,0,0.0,211.4,91.0,191.0,62.0,207.3,109.0,11.6,3.0,1.0
0,121.0,1,0.0,175.9,87.0,225.3,114.0,156.2,113.0,10.4,3.0,2.0
1,47.0,1,0.0,135.0,108.0,176.3,111.0,144.6,96.0,10.5,1.0,1.0
0,76.0,0,0.0,193.0,82.0,200.8,109.0,135.9,79.0,14.4,3.0,0.0
0,69.0,0,0.0,167.4,105.0,121.5,142.0,209.3,83.0,16.0,2.0,1.0
1,70.0,0,0.0,325.5,128.0,300.3,105.0,199.8,93.0,5.7,7.0,1.0
0,130.0,0,0.0,139.0,98.0,120.2,116.0,160.4,113.0,14.5,2.0,3.0
0,115.0,0,0.0,182.1,97.0,231.1,76.0,246.2,103.0,15.0,2.0,0.0
0,114.0,0,0.0,139.8,152.0,215.9,76.0,96.9,111.0,7.9,10.0,2.0
0,135.0,0,0.0,112.7,123.0,280.0,90.0,251.9,110.0,10.4,2.0,0.0
0,123.0,0,0.0,225.6,102.0,225.8,56.0,186.7,128.0,6.7,2.0,1.0
0,112.0,1,0.0,195.7,123.0,141.9,124.0,136.4,72.0,7.9,6.0,1.0
0,57.0,0,0.0,214.0,100.0,209.9,80.0,105.1,112.0,11.3,1.0,0.0
0,143.0,0,0.0,271.7,67.0,189.1,155.0,101.1,55.0,17.2,5.0,1.0
0,107.0,0,0.0,257.7,98.0,156.5,84.0,104.4,123.0,9.8,3.0,1.0
1,103.0,1,0.0,133.2,90.0,236.8,70.0,214.1,120.0,12.5,2.0,1.0
1,157.0,0,0.0,248.7,113.0,251.8,79.0,262.7,46.0,7.5,3.0,5.0
0,120.0,0,0.0,180.8,93.0,190.1,82.0,192.3,66.0,10.5,7.0,2.0
1,136.0,0,0.0,276.3,94.0,226.0,125.0,221.4,87.0,7.2,1.0,1.0
0,137.0,0,0.0,248.3,63.0,250.4,108.0,159.1,94.0,9.6,4.0,1.0
0,103.0,0,0.0,185.8,118.0,86.8,84.0,208.4,115.0,10.7,9.0,1.0
0,96.0,0,0.0,183.9,88.0,109.2,86.0,190.2,78.0,16.6,7.0,2.0
0,77.0,1,0.0,132.9,86.0,168.1,121.0,196.3,102.0,7.8,3.0,0.0
0,128.0,0,0.0,221.0,109.0,219.0,107.0,229.4,113.0,8.6,5.0,3.0
0,116.0,0,0.0,179.0,81.0,200.0,116.0,168.6,74.0,15.8,7.0,1.0
0,96.0,1,0.0,188.8,119.0,216.9,100.0,208.5,116.0,5.8,3.0,3.0
0,123.0,0,0.0,132.6,100.0,198.8,102.0,168.9,105.0,0.0,0.0,1.0
0,84.0,0,0.0,127.7,81.0,188.4,84.0,260.0,125.0,4.7,6.0,1.0
0,107.0,0,0.0,156.3,75.0,215.3,93.0,118.2,115.0,8.8,2.0,1.0
1,86.0,0,0.0,234.6,102.0,268.3,109.0,195.6,102.0,11.6,4.0,1.0
0,115.0,0,0.0,202.1,95.0,231.6,89.0,214.6,165.0,13.1,7.0,1.0
0,97.0,0,0.0,245.2,109.0,165.5,152.0,159.2,96.0,9.1,8.0,1.0
0,90.0,0,0.0,207.6,82.0,193.3,105.0,149.7,68.0,11.2,6.0,1.0
0,22.0,0,0.0,222.9,97.0,172.6,91.0,187.6,99.0,10.1,3.0,1.0
1,121.0,0,0.0,273.8,96.0,263.1,106.0,201.5,83.0,10.8,3.0,1.0
0,169.0,0,0.0,192.8,98.0,273.2,125.0,266.3,102.0,11.4,6.0,2.0
0,83.0,0,0.0,268.7,81.0,145.5,100.0,185.6,86.0,9.4,6.0,0.0
0,90.0,1,0.0,207.1,87.0,208.5,87.0,146.0,95.0,4.4,5.0,2.0
0,131.0,0,0.0,136.8,84.0,179.4,81.0,235.2,151.0,5.0,3.0,2.0
0,89.0,0,0.0,159.4,126.0,207.0,108.0,141.6,121.0,11.1,4.0,1.0
0,71.0,0,0.0,112.1,122.0,157.9,86.0,271.6,104.0,11.1,5.0,0.0
0,166.0,0,0.0,238.6,117.0,242.8,73.0,203.3,130.0,10.0,8.0,4.0
0,146.0,1,0.0,163.5,85.0,224.8,149.0,253.1,116.0,9.8,4.0,1.0
0,90.0,1,0.0,127.2,94.0,221.1,108.0,110.7,106.0,11.2,3.0,2.0
0,59.0,0,0.0,145.8,95.0,228.3,81.0,247.5,87.0,9.6,5.0,0.0
0,25.0,0,0.0,250.1,108.0,221.9,97.0,208.5,84.0,11.1,3.0,2.0
0,124.0,0,0.0,234.2,110.0,199.0,121.0,246.4,135.0,7.1,4.0,0.0
0,105.0,0,0.0,101.5,83.0,193.8,83.0,214.3,113.0,11.7,4.0,3.0
0,162.0,0,0.0,221.9,66.0,112.7,109.0,176.5,141.0,10.7,6.0,1.0
0,56.0,0,0.0,158.2,85.0,197.9,91.0,159.9,133.0,7.7,7.0,1.0
0,105.0,0,0.0,193.2,139.0,260.3,104.0,226.4,133.0,7.8,2.0,1.0
0,54.0,0,0.0,199.8,94.0,308.0,112.0,162.6,99.0,10.1,4.0,0.0
0,98.0,0,0.0,171.9,77.0,235.3,90.0,140.3,125.0,14.6,4.0,2.0
0,107.0,0,0.0,228.2,90.0,214.2,123.0,183.1,79.0,10.5,4.0,4.0
0,167.0,0,0.0,191.5,93.0,163.8,76.0,189.1,103.0,14.1,9.0,1.0
0,49.0,0,0.0,171.5,86.0,188.8,85.0,155.1,82.0,8.5,2.0,2.0
0,34.0,0,0.0,151.1,92.0,211.7,86.0,205.8,72.0,9.8,4.0,0.0
0,109.0,0,0.0,134.3,99.0,203.9,103.0,297.7,91.0,7.6,2.0,3.0
0,109.0,0,0.0,117.8,64.0,216.2,84.0,148.4,59.0,10.9,5.0,1.0
0,39.0,0,0.0,181.2,71.0,344.9,108.0,213.6,145.0,12.1,2.0,3.0
0,90.0,0,0.0,152.3,91.0,165.0,120.0,294.3,73.0,9.0,3.0,2.0
0,114.0,0,0.0,204.4,91.0,239.6,136.0,235.0,64.0,11.5,3.0,2.0
0,113.0,0,0.0,283.9,98.0,137.1,91.0,159.0,110.0,11.3,5.0,2.0
0,94.0,0,0.0,145.4,92.0,172.8,103.0,183.9,43.0,9.3,3.0,2.0
0,69.0,0,0.0,211.7,94.0,236.1,124.0,252.7,90.0,7.2,2.0,4.0
0,90.0,0,0.0,192.6,129.0,191.6,100.0,203.1,105.0,11.4,2.0,3.0
0,48.0,0,0.0,52.0,60.0,132.0,79.0,185.8,85.0,12.3,2.0,2.0
0,81.0,0,0.0,192.4,79.0,212.7,106.0,244.8,83.0,8.3,5.0,1.0
0,43.0,0,0.0,212.5,88.0,274.1,145.0,194.6,52.0,8.6,6.0,0.0
0,25.0,0,0.0,114.4,114.0,201.1,97.0,238.4,121.0,11.6,4.0,3.0
0,170.0,0,0.0,222.8,82.0,148.2,105.0,231.1,75.0,13.3,5.0,1.0
0,129.0,0,0.0,207.7,75.0,191.3,116.0,226.7,98.0,11.6,6.0,2.0
1,42.0,0,0.0,137.9,160.0,234.9,107.0,166.6,70.0,14.3,3.0,5.0
0,8.0,0,0.0,176.0,97.0,234.2,136.0,193.5,134.0,8.5,5.0,1.0
0,145.0,0,0.0,158.8,120.0,352.1,145.0,177.6,140.0,6.2,6.0,2.0
0,131.0,0,0.0,234.0,117.0,209.4,143.0,258.8,105.0,9.8,3.0,1.0
0,105.0,0,0.0,132.3,105.0,144.5,89.0,195.5,127.0,5.4,3.0,0.0
1,124.0,0,0.0,108.2,92.0,214.3,83.0,185.5,155.0,13.2,11.0,4.0
0,82.0,0,0.0,156.0,94.0,295.6,118.0,196.9,84.0,14.3,3.0,0.0
0,76.0,0,0.0,208.5,124.0,173.0,117.0,221.1,95.0,9.8,3.0,0.0
0,98.0,0,0.0,243.4,88.0,147.1,155.0,156.4,80.0,9.7,4.0,2.0
1,80.0,1,0.0,275.4,89.0,186.7,66.0,201.3,87.0,9.4,2.0,0.0
0,57.0,0,0.0,198.1,89.0,214.2,105.0,109.5,106.0,7.0,3.0,1.0
0,137.0,0,0.0,109.8,112.0,223.5,88.0,247.5,96.0,17.8,2.0,1.0
0,87.0,0,0.0,120.5,99.0,210.0,81.0,224.7,141.0,8.6,2.0,2.0
1,131.0,0,0.0,256.6,96.0,225.2,113.0,190.2,91.0,11.1,3.0,1.0
1,158.0,1,0.0,200.0,98.0,205.4,106.0,323.7,96.0,8.9,2.0,0.0
0,116.0,0,0.0,85.8,88.0,115.8,112.0,195.9,91.0,11.0,2.0,1.0
0,149.0,0,0.0,221.4,95.0,198.7,63.0,106.2,70.0,10.0,3.0,1.0
0,108.0,0,0.0,133.1,52.0,256.3,103.0,247.2,118.0,11.9,3.0,3.0
0,25.0,0,0.0,195.2,77.0,193.4,81.0,231.8,59.0,12.2,4.0,2.0
0,104.0,0,0.0,246.4,108.0,205.5,102.0,208.1,125.0,14.1,8.0,2.0
0,25.0,0,0.0,199.2,80.0,123.2,84.0,82.3,77.0,9.6,4.0,2.0
0,106.0,0,0.0,155.9,90.0,198.0,101.0,189.1,95.0,8.0,2.0,2.0
0,33.0,0,0.0,200.5,117.0,159.9,111.0,196.2,84.0,16.3,6.0,3.0
0,122.0,0,0.0,128.3,89.0,237.7,62.0,166.6,128.0,11.2,5.0,1.0
1,65.0,1,0.0,54.8,74.0,239.8,93.0,214.4,91.0,13.4,5.0,1.0
1,127.0,0,0.0,271.2,110.0,213.5,80.0,201.8,102.0,13.2,4.0,0.0
0,121.0,0,0.0,180.0,116.0,196.4,112.0,280.3,95.0,10.1,5.0,2.0
0,117.0,0,0.0,189.8,122.0,235.6,94.0,270.8,120.0,12.7,2.0,1.0
0,37.0,0,0.0,257.3,117.0,134.5,92.0,306.2,102.0,8.2,5.0,3.0
0,162.0,0,0.0,103.3,93.0,210.6,87.0,187.2,118.0,11.4,6.0,1.0
0,193.0,0,0.0,208.1,115.0,178.0,104.0,195.9,95.0,12.4,9.0,3.0
0,80.0,0,0.0,195.1,65.0,214.0,80.0,124.4,96.0,9.2,6.0,2.0
0,176.0,0,0.0,162.6,97.0,227.8,107.0,218.8,92.0,11.3,4.0,1.0
0,76.0,0,0.0,168.4,74.0,161.0,83.0,147.4,117.0,8.0,4.0,1.0
0,128.0,0,0.0,212.4,118.0,148.6,108.0,214.8,98.0,9.8,5.0,1.0
0,138.0,0,0.0,63.7,114.0,212.2,132.0,247.6,114.0,8.8,4.0,0.0
0,90.0,0,0.0,193.8,90.0,206.6,98.0,153.3,120.0,10.1,9.0,3.0
0,140.0,0,0.0,204.7,100.0,126.8,107.0,202.8,115.0,12.1,4.0,2.0
